entity,n-authors,n-revs
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/strategy/EhcacheAccessStrategyFactoryImpl.java,3,3
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/FromElement.java,3,3
hibernate-entitymanager/src/test/java/org/hibernate/ejb/criteria/basic/CastTest.java,3,3
hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/metamodel/AttributeFactory.java,3,3
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/Child.java,3,3
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/naturalid/TransactionalAccess.java,3,3
hibernate-core/src/main/java/org/hibernate/persister/collection/CollectionPersister.java,3,3
hibernate-core/src/main/java/org/hibernate/loader/AbstractEntityJoinWalker.java,3,3
hibernate-core/src/main/antlr/order-by.g,3,3
hibernate-entitymanager/src/main/java/org/hibernate/jpa/boot/scan/spi/AbstractScannerImpl.java,3,3
hibernate-core/src/main/java/org/hibernate/engine/spi/BatchFetchQueue.java,3,3
hibernate-entitymanager/src/main/java/org/hibernate/ejb/metamodel/AttributeFactory.java,3,3
hibernate-core/src/main/java/org/hibernate/dialect/function/SQLFunctionRegistry.java,3,3
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/BasicCollectionMapper.java,3,3
documentation/src/main/docbook/devguide/en-US/Locking.xml,3,3
hibernate-core/src/main/java/org/hibernate/internal/util/config/ConfigurationHelper.java,3,3
documentation/src/main/docbook/devguide/en-US/chapters/events/extras/AuditInterceptor.java,3,3
hibernate-core/src/main/java/org/hibernate/dialect/lock/UpdateLockingStrategy.java,3,3
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetoone/BidirectionalEagerAnnotationRefIngOneToOne.java,3,3
hibernate-core/src/main/java/org/hibernate/mapping/Subclass.java,3,3
hibernate-core/src/matrix/java/org/hibernate/test/nonflushedchanges/CreateTest.java,3,3
hibernate-core/src/main/java/org/hibernate/dialect/InterbaseDialect.java,3,3
hibernate-core/src/main/java/org/hibernate/action/internal/CollectionUpdateAction.java,3,3
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/Parent.java,3,3
hibernate-core/src/main/java/org/hibernate/id/insert/AbstractReturningDelegate.java,3,3
hibernate-core/src/main/java/org/hibernate/id/enhanced/TableStructure.java,3,3
hibernate-core/src/main/java/org/hibernate/type/ManyToOneType.java,3,3
hibernate-core/src/main/java/org/hibernate/dialect/MySQL5Dialect.java,3,3
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/CollectionMetadataGenerator.java,3,3
hibernate-core/src/main/java/org/hibernate/id/enhanced/TableGenerator.java,3,3
hibernate-core/src/main/java/org/hibernate/mapping/RootClass.java,3,3
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/ErrorCounter.java,3,3
hibernate-core/src/test/java/org/hibernate/test/propertyref/import.sql,3,3
hibernate-core/src/main/java/org/hibernate/engine/jdbc/spi/SqlExceptionHelper.java,3,3
hibernate-core/src/test/java/org/hibernate/test/sql/refcursor/NumValue.java,3,3
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/entity/TransactionalAccess.java,3,3
hibernate-core/src/main/java/org/hibernate/id/MultipleHiLoPerTableGenerator.java,3,3
hibernate-envers/src/main/java/org/hibernate/envers/event/BaseEnversEventListener.java,3,3
hibernate-core/src/test/java/org/hibernate/test/annotations/collectionelement/ordered/Person.java,3,3
hibernate-core/src/main/java/org/hibernate/engine/spi/QueryParameters.java,3,3
hibernate-core/src/main/java/org/hibernate/stat/internal/SessionStatisticsImpl.java,3,3
documentation/src/main/docbook/manual/en-US/content/persistent_classes.xml,3,3
hibernate-envers/src/main/java/org/hibernate/envers/entities/mapper/relation/lazy/ToOneDelegateSessionImplementor.java,3,3
hibernate-testing/src/main/java/org/hibernate/testing/cache/CachingRegionFactory.java,3,3
hibernate-c3p0/src/test/java/org/hibernate/test/c3p0/C3P0ConnectionProviderTest.java,3,3
hibernate-core/src/main/java/org/hibernate/bytecode/buildtime/internal/JavassistInstrumenter.java,3,3
documentation/src/main/docbook/manual/en-US/content/toolset_guide.xml,3,3
hibernate-envers/src/main/java/org/hibernate/envers/event/EnversPostInsertEventListenerImpl.java,3,3
documentation/src/main/docbook/manual/en-US/content/association_mapping.xml,3,3
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/DetachedMultipleCollectionChangeTest.java,3,3
hibernate-core/src/main/java/org/hibernate/LockMode.java,3,3
documentation/src/main/docbook/devguide/en-US/Hibernate_Development_Guide.xml,2,12
hibernate-core/src/main/java/org/hibernate/engine/spi/PersistenceContext.java,2,11
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/CompositeFetch.java,2,11
hibernate-osgi/hibernate-osgi.gradle,2,11
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/strategy/ValidityAuditStrategyRevEndTsTest.java,2,11
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/DataHelper.java,2,11
hibernate-osgi/src/main/java/org/hibernate/osgi/OsgiPersistenceProvider.java,2,10
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/EntityFetch.java,2,10
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/EntityReturn.java,2,10
hibernate-core/src/test/resources/log4j.properties,2,9
hibernate-core/src/matrix/java/org/hibernate/test/locking/LockModeTest.java,2,9
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/strategy/ValidityAuditStrategyRevEndTestCustomRevEnt.java,2,9
hibernate-core/src/main/java/org/hibernate/boot/registry/BootstrapServiceRegistryBuilder.java,2,9
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/CollectionFetch.java,2,9
hibernate-envers/src/main/java/org/hibernate/envers/configuration/metadata/reader/AuditedPropertiesReader.java,2,8
hibernate-core/src/main/java/org/hibernate/loader/internal/ResultSetProcessingContextImpl.java,2,8
hibernate-osgi/src/main/java/org/hibernate/osgi/HibernateBundleActivator.java,2,8
hibernate-core/src/main/antlr/hql.g,2,8
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/AbstractFetchOwner.java,2,8
hibernate-envers/src/test/java/org/hibernate/envers/test/BaseEnversJPAFunctionalTestCase.java,2,8
hibernate-core/src/main/java/org/hibernate/loader/plan/internal/LoadPlanBuildingHelper.java,2,8
hibernate-core/src/main/java/org/hibernate/Session.java,2,8
hibernate-core/src/main/java/org/hibernate/persister/walking/spi/MetadataDrivenModelGraphVisitor.java,2,8
hibernate-core/src/main/java/org/hibernate/boot/registry/selector/internal/StrategySelectorBuilder.java,2,8
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/FetchOwner.java,2,8
hibernate-core/src/main/java/org/hibernate/loader/internal/EntityLoadQueryBuilderImpl.java,2,7
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/QueryTranslatorImpl.java,2,7
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/EntityElementGraph.java,2,7
hibernate-core/src/main/java/org/hibernate/cfg/Mappings.java,2,7
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/build/AbstractLoadPlanBuilderStrategy.java,2,7
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/EntityIndexGraph.java,2,7
hibernate-core/src/main/java/org/hibernate/LockOptions.java,2,7
buildSrc/src/main/groovy/org/hibernate/build/gradle/testing/matrix/MatrixTestingPlugin.groovy,2,7
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/CompositeElementGraph.java,2,7
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/ClassLoaderServiceImpl.java,2,7
hibernate-core/src/main/java/org/hibernate/loader/internal/ResultSetProcessorImpl.java,2,7
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/CompositeIndexGraph.java,2,7
hibernate-envers/src/matrix/java/org/hibernate/envers/test/AbstractEntityTest.java,2,7
hibernate-envers/src/matrix/java/org/hibernate/envers/test/AbstractSessionTest.java,2,7
hibernate-envers/src/test/java/org/hibernate/envers/test/performance/AbstractEntityManagerTest.java,2,6
hibernate-core/src/main/java/org/hibernate/NaturalIdLoadAccess.java,2,6
hibernate-core/src/test/java/org/hibernate/loader/SimpleResultSetProcessorTest.java,2,6
hibernate-core/src/main/java/org/hibernate/cache/internal/RegionFactoryInitiator.java,2,6
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultFlushEntityEventListener.java,2,6
hibernate-core/src/main/java/org/hibernate/loader/plan/internal/SingleRootReturnLoadPlanBuilderStrategy.java,2,6
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/EntityReference.java,2,6
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/Fetch.java,2,6
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/AbstractLoadPlanBuilderStrategy.java,2,6
hibernate-core/src/main/java/org/hibernate/engine/query/spi/QueryPlanCache.java,2,6
hibernate-core/src/main/java/org/hibernate/dialect/pagination/SQLServer2005LimitHandler.java,2,6
hibernate-core/src/test/java/org/hibernate/dialect/SQLServer2005DialectTestCase.java,2,6
hibernate-osgi/src/main/java/org/hibernate/osgi/OsgiClassLoader.java,2,6
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/tools/SchemaExportTest.java,2,6
hibernate-core/src/main/java/org/hibernate/hql/spi/TableBasedDeleteHandlerImpl.java,2,6
hibernate-core/src/main/java/org/hibernate/loader/custom/CustomLoader.java,2,6
documentation/documentation.gradle,2,6
hibernate-osgi/src/main/java/org/hibernate/osgi/OsgiSessionFactoryService.java,2,6
hibernate-core/src/matrix/java/org/hibernate/test/dialect/functional/SQLServerDialectTest.java,2,6
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/CriteriaQueryImpl.java,2,5
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/SerializableTypeDescriptor.java,2,5
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/AbstractSingularAttributeFetch.java,2,5
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/util/CacheAdapterImpl.java,2,5
hibernate-core/src/matrix/java/org/hibernate/test/hql/ASTParserLoadingTest.java,2,5
buildSrc/src/main/groovy/org/hibernate/build/gradle/testing/database/AbstractDatabaseProfileImpl.java,2,5
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/internal/StandardDatabaseInfoDialectResolver.java,2,5
hibernate-core/src/main/java/org/hibernate/loader/internal/EntityJoinableAssociationImpl.java,2,5
gradle/wrapper/gradle-wrapper.properties,2,5
hibernate-core/src/main/java/org/hibernate/IdentifierLoadAccess.java,2,5
hibernate-core/src/main/java/org/hibernate/loader/spi/ResultSetProcessingContext.java,2,5
hibernate-core/src/main/java/org/hibernate/cache/spi/UpdateTimestampsCache.java,2,5
hibernate-core/src/test/java/org/hibernate/jpa/version/JpaSpecVersionValueUpdatingTest.java,2,5
hibernate-core/src/main/java/org/hibernate/loader/internal/AbstractLoadQueryImpl.java,2,5
hibernate-core/src/main/java/org/hibernate/tool/enhance/EnhancementTask.java,2,5
hibernate-core/src/test/java/org/hibernate/test/multitenancy/schema/SchemaBasedMultiTenancyTest.java,2,5
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/query/ids/MulIdOneToManyQuery.java,2,5
hibernate-core/src/main/java/org/hibernate/type/descriptor/sql/NClobTypeDescriptor.java,2,5
hibernate-core/src/main/java/org/hibernate/tuple/component/CompositeBasedAssociationAttribute.java,2,5
hibernate-osgi/src/test/resources/felix-framework.properties,2,5
hibernate-core/src/main/java/org/hibernate/Query.java,2,5
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/CollectionReturn.java,2,5
hibernate-core/src/main/java/org/hibernate/loader/internal/EntityLoadQueryImpl.java,2,5
hibernate-core/src/main/java/org/hibernate/criterion/NaturalIdentifier.java,2,5
hibernate-core/src/test/java/org/hibernate/test/criteria/CriteriaQueryTest.java,2,5
buildSrc/build.gradle,2,5
hibernate-envers/src/main/java/org/hibernate/envers/event/BaseEnversCollectionEventListener.java,2,5
hibernate-core/src/main/java/org/hibernate/engine/query/spi/HQLQueryPlan.java,2,5
hibernate-core/src/main/java/org/hibernate/internal/FilterHelper.java,2,5
hibernate-core/src/main/java/org/hibernate/tuple/entity/EntityBasedAssociationAttribute.java,2,5
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/entity/AbstractEntityRegionAccessStrategyTestCase.java,2,5
hibernate-envers/src/main/java/org/hibernate/envers/configuration/metadata/CollectionMetadataGenerator.java,2,5
CONTRIBUTING.md,2,5
hibernate-envers/src/main/java/org/hibernate/envers/entities/mapper/relation/OneToOnePrimaryKeyJoinColumnMapper.java,2,5
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/collection/EnumSet.java,2,5
hibernate-core/src/main/java/org/hibernate/tuple/component/AbstractCompositeBasedAttribute.java,2,5
hibernate-envers/src/main/java/org/hibernate/envers/configuration/RevisionInfoConfiguration.java,2,5
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/reventity/DifferentDBSchemaTest.java,2,5
hibernate-core/src/main/java/org/hibernate/type/AbstractStandardBasicType.java,2,5
hibernate-entitymanager/src/main/java/org/hibernate/ejb/AbstractQueryImpl.java,2,4
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/strategy/ValidityAuditStrategyRevEndTestCustomRevEnt.java,2,4
hibernate-core/src/matrix/java/org/hibernate/test/cascade/circle/MultiPathCircleCascadeTest.java,2,4
hibernate-entitymanager/src/main/java/org/hibernate/jpa/QueryHints.java,2,4
documentation/src/main/docbook/manual/en-US/content/query_sql.xml,2,4
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/reventity/trackmodifiedentities/DefaultTrackingEntitiesTest.java,2,4
hibernate-core/src/test/java/org/hibernate/test/dialect/functional/SQLServerDialectTest.java,2,4
hibernate-core/src/test/java/org/hibernate/persister/walking/BasicWalkingTest.java,2,4
hibernate-envers/src/main/java/org/hibernate/envers/query/impl/AbstractAuditQuery.java,2,4
hibernate-osgi/src/main/java/org/hibernate/osgi/OsgiArchiveDescriptor.java,2,4
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/management/impl/QueryStats.java,2,4
hibernate-core/src/main/java/org/hibernate/internal/FilterConfiguration.java,2,4
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/LoadPlan.java,2,4
hibernate-entitymanager/src/main/java/org/hibernate/ejb/criteria/path/SetAttributeJoin.java,2,4
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/collection/AbstractCollectionRegionAccessStrategyTestCase.java,2,4
hibernate-entitymanager/src/main/java/org/hibernate/ejb/criteria/path/MapAttributeJoin.java,2,4
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/GlobalConfiguration.java,2,4
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/CompositeFetchOwnerDelegate.java,2,4
hibernate-core/src/main/java/org/hibernate/event/spi/ResolveNaturalIdEvent.java,2,4
hibernate-core/src/main/java/org/hibernate/internal/util/xml/XMLHelper.java,2,4
hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentList.java,2,4
hibernate-core/src/main/java/org/hibernate/internal/SQLQueryImpl.java,2,4
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/AbstractCollectionReference.java,2,4
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/reventity/trackmodifiedentities/ExtendedRevisionEntityTest.java,2,4
hibernate-core/src/main/java/org/hibernate/Criteria.java,2,4
hibernate-core/src/main/java/org/hibernate/engine/jdbc/NClobProxy.java,2,4
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/query/AggregateQuery.java,2,4
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/basic/ColumnScalePrecisionTest.java,2,4
hibernate-core/src/main/java/org/hibernate/service/classloading/internal/ClassLoaderServiceImpl.java,2,4
hibernate-core/src/matrix/java/org/hibernate/test/naturalid/inheritance/Principal.java,2,4
hibernate-core/src/main/java/org/hibernate/stat/internal/ConcurrentStatisticsImpl.java,2,4
hibernate-core/src/main/java/org/hibernate/loader/internal/CollectionJoinableAssociationImpl.java,2,4
hibernate-core/src/test/resources/hibernate.properties,2,4
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/util/CacheAdapter.java,2,4
hibernate-core/src/main/java/org/hibernate/FlushMode.java,2,4
hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/ConnectionProviderInitiator.java,2,4
hibernate-core/src/main/java/org/hibernate/annotations/CollectionType.java,2,4
hibernate-core/src/main/java/org/hibernate/engine/jdbc/SerializableBlobProxy.java,2,4
hibernate-core/src/main/java/org/hibernate/persister/walking/spi/AssociationVisitationStrategy.java,2,4
hibernate-entitymanager/src/main/java/org/hibernate/ejb/criteria/path/AbstractJoinImpl.java,2,4
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/CollectionReference.java,2,4
hibernate-entitymanager/src/main/java/org/hibernate/ejb/criteria/path/AbstractFromImpl.java,2,4
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/ejb3configuration/PersisterClassProviderTest.java,2,4
hibernate-core/src/main/java/org/hibernate/SimpleNaturalIdLoadAccess.java,2,4
