entity,author,author-revs,total-revs
hibernate-core/src/test/java/org/hibernate/test/connections/ConnectionManagementTestCase.java,brmeyer,1,1
hibernate-core/src/test/java/org/hibernate/test/connections/CurrentSessionConnectionTest.java,brmeyer,1,1
hibernate-core/src/test/java/org/hibernate/test/connections/Silly.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/connections/SuppliedConnectionTest.java,brmeyer,1,2
hibernate-core/src/test/java/org/hibernate/test/connections/SuppliedConnectionTest.java,Steve Ebersole,1,2
hibernate-core/src/test/java/org/hibernate/test/connections/ThreadLocalCurrentSessionTest.java,brmeyer,1,2
hibernate-core/src/test/java/org/hibernate/test/connections/ThreadLocalCurrentSessionTest.java,Steve Ebersole,1,2
hibernate-core/src/test/java/org/hibernate/test/constraint/ConstraintTest.java,Strong Liu,1,4
hibernate-core/src/test/java/org/hibernate/test/constraint/ConstraintTest.java,Brett Meyer,1,4
hibernate-core/src/test/java/org/hibernate/test/constraint/ConstraintTest.java,brmeyer,2,4
hibernate-core/src/test/java/org/hibernate/test/criteria/Bid.java,Brett Meyer,1,2
hibernate-core/src/test/java/org/hibernate/test/criteria/Bid.java,Tommy Knowlton,1,2
hibernate-core/src/test/java/org/hibernate/test/criteria/Country.java,David Mansfield,1,1
hibernate-core/src/test/java/org/hibernate/test/criteria/CourseMeeting.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/criteria/CourseMeetingId.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/criteria/CriteriaOrderByTest.java,Brett Meyer,1,2
hibernate-core/src/test/java/org/hibernate/test/criteria/CriteriaOrderByTest.java,Tommy Knowlton,1,2
hibernate-core/src/test/java/org/hibernate/test/criteria/CriteriaQueryTest.java,Brett Meyer,4,5
hibernate-core/src/test/java/org/hibernate/test/criteria/CriteriaQueryTest.java,Strong Liu,1,5
hibernate-core/src/test/java/org/hibernate/test/criteria/Item.java,Brett Meyer,1,2
hibernate-core/src/test/java/org/hibernate/test/criteria/Item.java,Tommy Knowlton,1,2
hibernate-core/src/test/java/org/hibernate/test/criteria/LongInElementsTest.java,Steve Ebersole,1,2
hibernate-core/src/test/java/org/hibernate/test/criteria/LongInElementsTest.java,brmeyer,1,2
hibernate-core/src/test/java/org/hibernate/test/criteria/Order.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/criteria/OrderLine.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/criteria/OuterJoinCriteriaTest.java,Strong Liu,2,2
hibernate-core/src/test/java/org/hibernate/test/criteria/StudyAbroad.java,David Mansfield,1,1
hibernate-core/src/test/java/org/hibernate/test/criteria/TestObject.hbm.xml,Esen Sagynov,1,1
hibernate-core/src/test/java/org/hibernate/test/criterion/CriterionTest.java,Steve Ebersole,2,3
hibernate-core/src/test/java/org/hibernate/test/criterion/CriterionTest.java,Brett Meyer,1,3
hibernate-core/src/test/java/org/hibernate/test/cut/CompositeUserTypeTest.java,Brett Meyer,1,1
hibernate-core/src/test/java/org/hibernate/test/deletetransient/Note.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/deletetransient/Suite.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/dialect/functional/Category.java,Lukasz Antoniak,1,1
hibernate-core/src/test/java/org/hibernate/test/dialect/functional/Contact.java,Lukasz Antoniak,1,1
hibernate-core/src/test/java/org/hibernate/test/dialect/functional/Folder.java,Lukasz Antoniak,1,1
hibernate-core/src/test/java/org/hibernate/test/dialect/functional/Product2.java,Lukasz Antoniak,2,2
hibernate-core/src/test/java/org/hibernate/test/dialect/functional/SQLServerDialectTest.java,Lukasz Antoniak,3,4
hibernate-core/src/test/java/org/hibernate/test/dialect/functional/SQLServerDialectTest.java,Brett Meyer,1,4
hibernate-core/src/test/java/org/hibernate/test/dialect/functional/cache/SQLFunctionsInterSystemsTest.java,Strong Liu,1,2
hibernate-core/src/test/java/org/hibernate/test/dialect/functional/cache/SQLFunctionsInterSystemsTest.java,Brett Meyer,1,2
hibernate-core/src/test/java/org/hibernate/test/dirtiness/CustomDirtinessStrategyTest.java,Strong Liu,1,3
hibernate-core/src/test/java/org/hibernate/test/dirtiness/CustomDirtinessStrategyTest.java,Steve Ebersole,2,3
hibernate-core/src/test/java/org/hibernate/test/dirtiness/Thing.java,Shawn Clowater,1,4
hibernate-core/src/test/java/org/hibernate/test/dirtiness/Thing.java,Strong Liu,1,4
hibernate-core/src/test/java/org/hibernate/test/dirtiness/Thing.java,Steve Ebersole,2,4
hibernate-core/src/test/java/org/hibernate/test/discriminator/SimpleInheritance.hbm.xml,Esen Sagynov,1,1
hibernate-core/src/test/java/org/hibernate/test/dynamicentity/tuplizer2/ImprovedTuplizerDynamicEntityTest.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/dynamicentity/tuplizer2/MyEntityInstantiator.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/dynamicentity/tuplizer2/MyEntityTuplizer.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/entityname/Vehicle.hbm.xml,Esen Sagynov,1,1
hibernate-core/src/test/java/org/hibernate/test/enums/InvalidEnumeratedJavaTypeTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/enums/TestEnumTypeSerialization.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/enums/UnspecifiedEnumTypeEntity.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/enums/UnspecifiedEnumTypeTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/event/collection/BrokenCollectionEventTest.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/event/collection/association/bidirectional/onetomany/BidirectionalOneToManyBagCollectionEventTest.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/event/collection/association/bidirectional/onetomany/BidirectionalOneToManyBagSubclassCollectionEventTest.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/event/collection/association/bidirectional/onetomany/ParentWithBidirectionalOneToManySubclass.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/AggregatedCollectionEventListener.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/Alias.java,Strong Liu,2,3
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/Alias.java,Steve Ebersole,1,3
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/BadMergeHandlingTest.java,Steve Ebersole,2,2
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/Character.java,Brett Meyer,1,2
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/Character.java,Steve Ebersole,1,2
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/DetachedMultipleCollectionChangeTest.java,Strong Liu,1,3
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/DetachedMultipleCollectionChangeTest.java,brmeyer,1,3
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/DetachedMultipleCollectionChangeTest.java,Erik-Berndt Scheper,1,3
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/Identifiable.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MergeCollectionEventTest.java,Steve Ebersole,2,2
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionBagMapping.hbm.xml,Steve Ebersole,1,2
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionBagMapping.hbm.xml,Erik-Berndt Scheper,1,2
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionEntity.java,Erik-Berndt Scheper,1,1
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionListeners.java,Steve Ebersole,1,2
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionListeners.java,Erik-Berndt Scheper,1,2
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionRefEntity1.java,Erik-Berndt Scheper,1,1
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionRefEntity2.java,Erik-Berndt Scheper,1,1
hibernate-core/src/test/java/org/hibernate/test/event/collection/values/ParentWithCollectionOfValues.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/events/CallbackTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/eviction/EvictionTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/eviction/IsolatedEvictableEntity.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/exception/SQLExceptionConversionTest.java,Lukasz Antoniak,1,2
hibernate-core/src/test/java/org/hibernate/test/exception/SQLExceptionConversionTest.java,Brett Meyer,1,2
hibernate-core/src/test/java/org/hibernate/test/exception/User.hbm.xml,Lukasz Antoniak,1,1
hibernate-core/src/test/java/org/hibernate/test/extendshbm/ExtendsTest.java,Strong Liu,1,2
hibernate-core/src/test/java/org/hibernate/test/extendshbm/ExtendsTest.java,Steve Ebersole,1,2
hibernate-core/src/test/java/org/hibernate/test/extralazy/Child.hbm.xml,Guenther Demetz,1,1
hibernate-core/src/test/java/org/hibernate/test/extralazy/Child.java,Guenther Demetz,1,1
hibernate-core/src/test/java/org/hibernate/test/extralazy/ExtraLazyTest.java,Guenther Demetz,1,1
hibernate-core/src/test/java/org/hibernate/test/extralazy/Parent.hbm.xml,Guenther Demetz,1,1
hibernate-core/src/test/java/org/hibernate/test/extralazy/Parent.java,Guenther Demetz,1,1
hibernate-core/src/test/java/org/hibernate/test/fetchprofiles/join/Mappings.hbm.xml,Esen Sagynov,1,1
hibernate-core/src/test/java/org/hibernate/test/fetchprofiles/join/selfReferencing/Employee.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/fetchprofiles/join/selfReferencing/JoinSelfReferentialFetchProfileTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/fileimport/CommandExtractorServiceTest.java,brmeyer,1,2
hibernate-core/src/test/java/org/hibernate/test/fileimport/CommandExtractorServiceTest.java,Steve Ebersole,1,2
hibernate-core/src/test/java/org/hibernate/test/fileimport/MultiLineImportFileTest.java,HGC,1,2
hibernate-core/src/test/java/org/hibernate/test/fileimport/MultiLineImportFileTest.java,Lukasz Antoniak,1,2
hibernate-core/src/test/java/org/hibernate/test/filter/hql/JoinedFilteredBulkManipulationTest.java,Strong Liu,1,2
hibernate-core/src/test/java/org/hibernate/test/filter/hql/JoinedFilteredBulkManipulationTest.java,Esen Sagynov,1,2
hibernate-core/src/test/java/org/hibernate/test/flush/BookStore.java,Guillaume Smet,1,1
hibernate-core/src/test/java/org/hibernate/test/flush/TestAutoFlushBeforeQueryExecution.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/flush/TestClearBatchFetchQueueAfterFlush.java,Guillaume Smet,1,1
hibernate-core/src/test/java/org/hibernate/test/flush/TestCollectionInitializingDuringFlush.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/formulajoin/AnnotatedDetail.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/formulajoin/AnnotatedFormWithBeanValidationNotNullTest.java,Steve Ebersole,2,2
hibernate-core/src/test/java/org/hibernate/test/formulajoin/AnnotatedMaster.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/formulajoin/FormulaJoinTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/generated/PartiallyGeneratedComponentTest.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/hql/ASTParserLoadingOrderByTest.java,Strong Liu,1,2
hibernate-core/src/test/java/org/hibernate/test/hql/ASTParserLoadingOrderByTest.java,Steve Ebersole,1,2
hibernate-core/src/test/java/org/hibernate/test/hql/ASTParserLoadingTest.java,Strong Liu,2,7
hibernate-core/src/test/java/org/hibernate/test/hql/ASTParserLoadingTest.java,Lukasz Antoniak,2,7
hibernate-core/src/test/java/org/hibernate/test/hql/ASTParserLoadingTest.java,Esen Sagynov,2,7
hibernate-core/src/test/java/org/hibernate/test/hql/ASTParserLoadingTest.java,Steve Ebersole,1,7
hibernate-core/src/test/java/org/hibernate/test/hql/Animal.hbm.xml,Esen Sagynov,1,1
hibernate-core/src/test/java/org/hibernate/test/hql/BulkManipulationTest.java,Brett Meyer,3,10
hibernate-core/src/test/java/org/hibernate/test/hql/BulkManipulationTest.java,Manuel Bernhardt,3,10
hibernate-core/src/test/java/org/hibernate/test/hql/BulkManipulationTest.java,Strong Liu,1,10
hibernate-core/src/test/java/org/hibernate/test/hql/BulkManipulationTest.java,Esen Sagynov,1,10
hibernate-core/src/test/java/org/hibernate/test/hql/BulkManipulationTest.java,Steve Ebersole,2,10
hibernate-core/src/test/java/org/hibernate/test/hql/DeleteWhereMemberOfTest.java,Brett Meyer,1,2
hibernate-core/src/test/java/org/hibernate/test/hql/DeleteWhereMemberOfTest.java,Steve Ebersole,1,2
hibernate-core/src/test/java/org/hibernate/test/hql/EntityWithFunctionAsColumnHolder.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/hql/FunctionNameAsColumnTest.java,Brett Meyer,1,1
hibernate-core/src/test/java/org/hibernate/test/hql/HQLTest.java,Lukasz Antoniak,1,1
hibernate-core/src/test/java/org/hibernate/test/hql/Panel.java,Brett Meyer,1,1
hibernate-core/src/test/java/org/hibernate/test/hql/QueryTranslatorTestCase.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/hql/ScrollableCollectionFetchingTest.java,Esen Sagynov,1,1
hibernate-core/src/test/java/org/hibernate/test/hql/TrtPanel.java,Brett Meyer,1,1
hibernate-core/src/test/java/org/hibernate/test/hql/TupleSupportTest.java,Steve Ebersole,2,2
hibernate-core/src/test/java/org/hibernate/test/hql/joinedSubclass/JoinedSubclassBulkManipTest.java,Esen Sagynov,1,1
hibernate-core/src/test/java/org/hibernate/test/hql/{DeleteWhereMemberOfTest.java => DeleteWithSubqueryTest.java},Brett Meyer,1,1
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/Child.java,Strong Liu,1,3
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/Child.java,Brett Meyer,1,3
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/Child.java,Gail Badner,1,3
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/HQLScrollFetchTest.java,Brett Meyer,3,7
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/HQLScrollFetchTest.java,Strong Liu,1,7
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/HQLScrollFetchTest.java,brmeyer,1,7
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/HQLScrollFetchTest.java,Gail Badner,2,7
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/NoIdentityHQLScrollFetchTest.java,Brett Meyer,1,1
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/NoIdentityParentChild.hbm.xml,Steve Ebersole,1,2
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/NoIdentityParentChild.hbm.xml,Brett Meyer,1,2
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/Parent.java,Strong Liu,1,3
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/Parent.java,Brett Meyer,1,3
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/Parent.java,Gail Badner,1,3
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/ParentChild.hbm.xml,Brett Meyer,1,2
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/ParentChild.hbm.xml,Gail Badner,1,2
hibernate-core/src/test/java/org/hibernate/test/idgen/biginteger/increment/BigIntegerIncrementGeneratorTest.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/idgen/biginteger/sequence/BigIntegerSequenceGeneratorTest.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/idgen/biginteger/sequence/Entity.java,Strong Liu,1,1
hibernate-core/src/test/java/org/hibernate/test/idgen/enhanced/forcedtable/BasicForcedTableSequenceTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/idgen/enhanced/forcedtable/HiLoForcedTableSequenceTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/idgen/enhanced/forcedtable/PooledForcedTableSequenceTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/idgen/enhanced/sequence/HiLoSequenceTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/idgen/enhanced/sequence/PooledSequenceTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/idgen/enhanced/table/HiLoTableTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/idgen/enhanced/table/PooledTableTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/idgen/identity/joinedSubClass/JoinedSubclassHierarchyWithIdentityGenerationTest.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/idgen/identity/joinedSubClass/Sub.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/idgen/identity/joinedSubClass/Super.java,Steve Ebersole,1,1
hibernate-core/src/test/java/org/hibernate/test/immutable/ContractVariation.hbm.xml,Esen Sagynov,1,1
hibernate-core/src/test/java/org/hibernate/test/immutable/Info.java,Strong Liu,1,1
